model,config,layer,layer_mean_cosine_over_languages
xlmr,use1_use0_con4_max250_bat64,7,0.9999942679697054
xlmr,use1_use0_con4_max250_bat64,8,0.9999549989499854
xlmr,use1_use0_con4_max250_bat64,9,0.9999887302816823
xlmr,use1_use0_con4_max250_bat64,10,0.9999906820207654
xlmr,use1_use0_con4_max250_bat64,11,0.9999581476146249
xlmr,use1_use0_con4_max250_bat64,12,0.9993067461100807
xlmr,use1_use0_con4_max250_bat64,ALL,0.999901486380026
xlmr,use1_use0_con4_max500_bat32,1,0.9997422526176797
xlmr,use1_use0_con4_max500_bat32,2,0.9999701267562552
xlmr,use1_use0_con4_max500_bat32,3,0.9999903817541214
xlmr,use1_use0_con4_max500_bat32,4,0.9999938541786502
xlmr,use1_use0_con4_max500_bat32,5,0.99998851309885
xlmr,use1_use0_con4_max500_bat32,6,0.9999993407302732
xlmr,use1_use0_con4_max500_bat32,7,0.9999970593035348
xlmr,use1_use0_con4_max500_bat32,8,0.9999792529293849
xlmr,use1_use0_con4_max500_bat32,9,0.9999945185827099
xlmr,use1_use0_con4_max500_bat32,10,0.999993522710594
xlmr,use1_use0_con4_max500_bat32,11,0.999981958623984
xlmr,use1_use0_con4_max500_bat32,12,0.9995426853222092
xlmr,use1_use0_con4_max500_bat32,ALL,0.9999311222173538
xlmr,use1_use0_con4_max500_bat64,1,0.999720402825643
xlmr,use1_use0_con4_max500_bat64,2,0.9999677690441219
xlmr,use1_use0_con4_max500_bat64,3,0.9999896085284637
xlmr,use1_use0_con4_max500_bat64,4,0.999993783406502
xlmr,use1_use0_con4_max500_bat64,5,0.9999891182331421
xlmr,use1_use0_con4_max500_bat64,6,0.9999993282536884
xlmr,use1_use0_con4_max500_bat64,7,0.9999969595977577
xlmr,use1_use0_con4_max500_bat64,8,0.9999782841895201
xlmr,use1_use0_con4_max500_bat64,9,0.9999936592054958
xlmr,use1_use0_con4_max500_bat64,10,0.9999937354141449
xlmr,use1_use0_con4_max500_bat64,11,0.9999809273366915
xlmr,use1_use0_con4_max500_bat64,12,0.9996958400242049
xlmr,use1_use0_con4_max500_bat64,ALL,0.999941618004948
xlmr,use1_use1_con0_max250_bat32,1,0.9996707137397133
xlmr,use1_use1_con0_max250_bat32,2,0.999963197905369
xlmr,use1_use1_con0_max250_bat32,3,0.9999873823477994
xlmr,use1_use1_con0_max250_bat32,4,0.9999913780391934
xlmr,use1_use1_con0_max250_bat32,5,0.9999847722531158
xlmr,use1_use1_con0_max250_bat32,6,0.9999991393165475
xlmr,use1_use1_con0_max250_bat32,7,0.9999959036316175
xlmr,use1_use1_con0_max250_bat32,8,0.9999639060619387
xlmr,use1_use1_con0_max250_bat32,9,0.9999911098477021
xlmr,use1_use1_con0_max250_bat32,10,0.9999917578599142
xlmr,use1_use1_con0_max250_bat32,11,0.9999672560376156
xlmr,use1_use1_con0_max250_bat32,12,0.9995130001415078
xlmr,use1_use1_con0_max250_bat32,ALL,0.999918293098503
xlmr,use1_use1_con0_max250_bat64,1,0.9996999699550733
xlmr,use1_use1_con0_max250_bat64,2,0.9999651335596148
xlmr,use1_use1_con0_max250_bat64,3,0.9999876529656619
xlmr,use1_use1_con0_max250_bat64,4,0.9999922009549504
xlmr,use1_use1_con0_max250_bat64,5,0.9999802273322438
xlmr,use1_use1_con0_max250_bat64,6,0.9999990788459237
xlmr,use1_use1_con0_max250_bat64,7,0.9999942679697054
xlmr,use1_use1_con0_max250_bat64,8,0.9999549989499854
xlmr,use1_use1_con0_max250_bat64,9,0.9999887302816823
xlmr,use1_use1_con0_max250_bat64,10,0.9999906820207654
xlmr,use1_use1_con0_max250_bat64,11,0.9999581476146249
xlmr,use1_use1_con0_max250_bat64,12,0.9993067461100807
xlmr,use1_use1_con0_max250_bat64,ALL,0.999901486380026
xlmr,use1_use1_con0_max500_bat32,1,0.9997422526176797
xlmr,use1_use1_con0_max500_bat32,2,0.9999701267562552
xlmr,use1_use1_con0_max500_bat32,3,0.9999903817541214
xlmr,use1_use1_con0_max500_bat32,4,0.9999938541786502
xlmr,use1_use1_con0_max500_bat32,5,0.99998851309885
xlmr,use1_use1_con0_max500_bat32,6,0.9999993407302732
xlmr,use1_use1_con0_max500_bat32,7,0.9999970593035348
xlmr,use1_use1_con0_max500_bat32,8,0.9999792529293849
xlmr,use1_use1_con0_max500_bat32,9,0.9999945185827099
xlmr,use1_use1_con0_max500_bat32,10,0.999993522710594
xlmr,use1_use1_con0_max500_bat32,11,0.999981958623984
xlmr,use1_use1_con0_max500_bat32,12,0.9995426853222092
xlmr,use1_use1_con0_max500_bat32,ALL,0.9999311222173538
xlmr,use1_use1_con0_max500_bat64,1,0.999720402825643
xlmr,use1_use1_con0_max500_bat64,2,0.9999677690441219
xlmr,use1_use1_con0_max500_bat64,3,0.9999896085284637
xlmr,use1_use1_con0_max500_bat64,4,0.999993783406502
xlmr,use1_use1_con0_max500_bat64,5,0.9999891182331421
xlmr,use1_use1_con0_max500_bat64,6,0.9999993282536884
xlmr,use1_use1_con0_max500_bat64,7,0.9999969595977577
xlmr,use1_use1_con0_max500_bat64,8,0.9999782841895201
xlmr,use1_use1_con0_max500_bat64,9,0.9999936592054958
xlmr,use1_use1_con0_max500_bat64,10,0.9999937354141449
xlmr,use1_use1_con0_max500_bat64,11,0.9999809273366915
xlmr,use1_use1_con0_max500_bat64,12,0.9996958400242049
xlmr,use1_use1_con0_max500_bat64,ALL,0.999941618004948
xlmr,use1_use1_con2_max250_bat32,1,0.999895642968854
xlmr,use1_use1_con2_max250_bat32,2,0.9999875281558049
xlmr,use1_use1_con2_max250_bat32,3,0.9999885538614481
xlmr,use1_use1_con2_max250_bat32,4,0.9999927484481768
xlmr,use1_use1_con2_max250_bat32,5,0.9999807241651751
xlmr,use1_use1_con2_max250_bat32,6,0.9999988326285539
xlmr,use1_use1_con2_max250_bat32,7,0.9999952797976637
xlmr,use1_use1_con2_max250_bat32,8,0.9999913728914758
xlmr,use1_use1_con2_max250_bat32,9,0.9999963801897517
xlmr,use1_use1_con2_max250_bat32,10,0.9999920516833752
xlmr,use1_use1_con2_max250_bat32,11,0.9999660485961528
xlmr,use1_use1_con2_max250_bat32,12,0.9974830907969485
xlmr,use1_use1_con2_max250_bat32,ALL,0.9997723545152818
xlmr,use1_use1_con2_max250_bat64,1,0.999897456330056
xlmr,use1_use1_con2_max250_bat64,2,0.9999888835475581
xlmr,use1_use1_con2_max250_bat64,3,0.9999899200890068
xlmr,use1_use1_con2_max250_bat64,4,0.9999947673251629
xlmr,use1_use1_con2_max250_bat64,5,0.9999780845065429
xlmr,use1_use1_con2_max250_bat64,6,0.9999989365237786
xlmr,use1_use1_con2_max250_bat64,7,0.9999960477314241
xlmr,use1_use1_con2_max250_bat64,8,0.9999927770713823
xlmr,use1_use1_con2_max250_bat64,9,0.999994803698149
xlmr,use1_use1_con2_max250_bat64,10,0.9999876030960804
xlmr,use1_use1_con2_max250_bat64,11,0.99994034731385
xlmr,use1_use1_con2_max250_bat64,12,0.996210784395973
xlmr,use1_use1_con2_max250_bat64,ALL,0.9996642009690803
xlmr,use1_use1_con2_max500_bat32,1,0.9999056268511511
xlmr,use1_use1_con2_max500_bat32,2,0.9999906582119319
xlmr,use1_use1_con2_max500_bat32,3,0.999991894492093
xlmr,use1_use1_con2_max500_bat32,4,0.999995374268541
xlmr,use1_use1_con2_max500_bat32,5,0.9999867951322846
xlmr,use1_use1_con2_max500_bat32,6,0.9999991221458961
xlmr,use1_use1_con2_max500_bat32,7,0.9999966938906691
xlmr,use1_use1_con2_max500_bat32,8,0.9999943526589259
xlmr,use1_use1_con2_max500_bat32,9,0.9999976570012358
xlmr,use1_use1_con2_max500_bat32,10,0.9999917179031893
xlmr,use1_use1_con2_max500_bat32,11,0.9999695364054759
xlmr,use1_use1_con2_max500_bat32,12,0.99519187146054
xlmr,use1_use1_con2_max500_bat32,ALL,0.9995842750351612
xlmr,use1_use1_con2_max500_bat64,1,0.999900957476749
xlmr,use1_use1_con2_max500_bat64,2,0.9999905183732736
xlmr,use1_use1_con2_max500_bat64,3,0.9999919209623689
xlmr,use1_use1_con2_max500_bat64,4,0.9999954904451934
xlmr,use1_use1_con2_max500_bat64,5,0.9999871539886025
xlmr,use1_use1_con2_max500_bat64,6,0.9999990958675203
xlmr,use1_use1_con2_max500_bat64,7,0.9999961182600872
xlmr,use1_use1_con2_max500_bat64,8,0.9999935441462879
xlmr,use1_use1_con2_max500_bat64,9,0.9999968638992319
xlmr,use1_use1_con2_max500_bat64,10,0.9999932435870628
xlmr,use1_use1_con2_max500_bat64,11,0.9999715618680526
xlmr,use1_use1_con2_max500_bat64,12,0.9975323565155898
xlmr,use1_use1_con2_max500_bat64,ALL,0.9997790687825017
xlmr,use1_use1_con4_max250_bat32,1,0.9998975221206425
xlmr,use1_use1_con4_max250_bat32,2,0.9999867330645935
xlmr,use1_use1_con4_max250_bat32,3,0.9999901261795907
xlmr,use1_use1_con4_max250_bat32,4,0.9999933946057876
xlmr,use1_use1_con4_max250_bat32,5,0.9999799164137443
xlmr,use1_use1_con4_max250_bat32,6,0.9999988002373177
xlmr,use1_use1_con4_max250_bat32,7,0.9999944271382774
xlmr,use1_use1_con4_max250_bat32,8,0.9999928374060651
xlmr,use1_use1_con4_max250_bat32,9,0.9999960517266017
xlmr,use1_use1_con4_max250_bat32,10,0.9999873318589586
xlmr,use1_use1_con4_max250_bat32,11,0.9999594835595316
xlmr,use1_use1_con4_max250_bat32,12,0.9954839219386538
xlmr,use1_use1_con4_max250_bat32,ALL,0.9996050455208136
xlmr,use1_use1_con4_max250_bat64,1,0.9998988690038951
xlmr,use1_use1_con4_max250_bat64,2,0.9999882361468464
xlmr,use1_use1_con4_max250_bat64,3,0.9999911224195493
xlmr,use1_use1_con4_max250_bat64,4,0.9999939891094526
xlmr,use1_use1_con4_max250_bat64,5,0.9999752612279265
xlmr,use1_use1_con4_max250_bat64,6,0.9999988927982253
xlmr,use1_use1_con4_max250_bat64,7,0.9999947156476541
xlmr,use1_use1_con4_max250_bat64,8,0.9999931301890213
xlmr,use1_use1_con4_max250_bat64,9,0.9999952178331103
xlmr,use1_use1_con4_max250_bat64,10,0.999978889599584
xlmr,use1_use1_con4_max250_bat64,11,0.9999302068294884
xlmr,use1_use1_con4_max250_bat64,12,0.9946540591090016
xlmr,use1_use1_con4_max250_bat64,ALL,0.9995327158261461
xlmr,use1_use1_con4_max500_bat32,1,0.9999081162963137
xlmr,use1_use1_con4_max500_bat32,2,0.9999898068847756
xlmr,use1_use1_con4_max500_bat32,3,0.9999923391539733
xlmr,use1_use1_con4_max500_bat32,4,0.9999957044168891
xlmr,use1_use1_con4_max500_bat32,5,0.9999851683741856
xlmr,use1_use1_con4_max500_bat32,6,0.9999989959036035
xlmr,use1_use1_con4_max500_bat32,7,0.9999953422481935
xlmr,use1_use1_con4_max500_bat32,8,0.9999950311177649
xlmr,use1_use1_con4_max500_bat32,9,0.9999968124994035
xlmr,use1_use1_con4_max500_bat32,10,0.9999828840197187
xlmr,use1_use1_con4_max500_bat32,11,0.9999686365543299
xlmr,use1_use1_con4_max500_bat32,12,0.9959993277961134
xlmr,use1_use1_con4_max500_bat32,ALL,0.999650680438772
xlmr,use1_use1_con4_max500_bat64,1,0.9999005992031273
xlmr,use1_use1_con4_max500_bat64,2,0.9999896114478884
xlmr,use1_use1_con4_max500_bat64,3,0.9999923104307695
xlmr,use1_use1_con4_max500_bat64,4,0.9999955056935012
xlmr,use1_use1_con4_max500_bat64,5,0.9999849759586634
xlmr,use1_use1_con4_max500_bat64,6,0.9999990121177724
xlmr,use1_use1_con4_max500_bat64,7,0.999994471880521
xlmr,use1_use1_con4_max500_bat64,8,0.9999941288729159
xlmr,use1_use1_con4_max500_bat64,9,0.9999945316740888
xlmr,use1_use1_con4_max500_bat64,10,0.9999879099553348
xlmr,use1_use1_con4_max500_bat64,11,0.9999681558958166
xlmr,use1_use1_con4_max500_bat64,12,0.996409446257881
xlmr,use1_use1_con4_max500_bat64,ALL,0.99968422161569
