model,config_id,use_cls,use_context,use_hybrid,max_tokens_per_type,context_window,layer,score,run_dir,csv_path,scope
mbert,4,True,True,False,400,3,12,0.9726571026226394,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,300,1,12,0.972240144433197,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,300,1,12,0.972240144433197,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,300,2,12,0.9715539932110613,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,300,2,12,0.9715539932110611,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,300,3,12,0.9710470372331932,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,300,3,12,0.9710470372331932,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,200,3,12,0.9675673141230678,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,200,3,12,0.9675673141230678,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,200,1,12,0.9669307610785939,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,200,1,12,0.9669307610785939,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,200,2,12,0.9664283530907769,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,200,2,12,0.9664283530907769,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,500,0,12,0.9421561164887364,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,500,0,12,0.9421561164887364,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_500_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_500_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,500,3,12,0.9421561164887364,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,500,1,12,0.9421561164887364,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,500,3,12,0.9421561164887364,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,500,0,12,0.9421561164887364,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_500_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_500_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,500,2,12,0.9421561164887364,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,500,1,12,0.9421561164887364,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,500,2,12,0.9421561164887364,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,500,0,12,0.9421561164887364,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,400,0,12,0.9414618120531427,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_400_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_400_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,400,3,12,0.9414618120531427,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,400,1,12,0.9414618120531427,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,400,2,12,0.9414618120531427,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,400,0,12,0.9414618120531427,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_400_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_400_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,400,2,12,0.9414618120531427,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,400,3,12,0.9414618120531427,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,400,1,12,0.9414618120531427,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,400,0,12,0.9414618120531427,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,400,0,12,0.9414618120531427,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,200,2,12,0.9396571565909614,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,200,1,12,0.9396571565909614,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,200,0,12,0.9396571565909614,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_200_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_200_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,200,1,12,0.9396571565909614,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,200,0,12,0.9396571565909614,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_200_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_200_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,200,2,12,0.9396571565909614,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,200,0,12,0.9396571565909614,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,200,0,12,0.9396571565909614,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,200,3,12,0.9396571565909614,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,200,3,12,0.9396571565909614,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,300,1,12,0.9384988105698703,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,300,0,12,0.9384988105698703,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,300,3,12,0.9384988105698703,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,300,2,12,0.9384988105698703,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,300,2,12,0.9384988105698703,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,300,3,12,0.9384988105698703,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,5,True,False,True,300,0,12,0.9384988105698703,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_300_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_5_clstrue_ctxfalse_hybtrue/tokens_300_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,300,1,12,0.9384988105698703,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,300,0,12,0.9384988105698703,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_300_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_300_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,300,0,12,0.9384988105698703,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,3,False,False,True,500,3,12,0.9026212092229269,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,2,False,True,False,500,0,12,0.9026212092229269,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,0,False,False,False,500,1,12,0.9026212092229269,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,6,False,True,True,500,0,12,0.9026212092229269,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,0,False,False,False,500,2,12,0.9026212092229269,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,3,False,False,True,500,2,12,0.9026212092229269,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,3,False,False,True,500,1,12,0.9026212092229269,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,0,False,False,False,500,3,12,0.9026212092229269,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,0,False,False,False,500,0,12,0.9026212092229269,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_500_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_500_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,3,False,False,True,500,0,12,0.9026212092229269,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_500_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_500_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,3,False,False,True,400,1,12,0.9003397507694795,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,3,False,False,True,400,0,12,0.9003397507694795,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_400_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_400_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,3,False,False,True,400,3,12,0.9003397507694795,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,6,False,True,True,400,0,12,0.9003397507694795,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,3,False,False,True,400,2,12,0.9003397507694795,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_3_clsfalse_ctxfalse_hybtrue/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,2,False,True,False,400,0,12,0.9003397507694795,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,0,False,False,False,400,0,12,0.9003397507694795,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_400_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_400_ctx0/pearson_to_run_layer12.csv,final_layer_only
mbert,0,False,False,False,400,3,12,0.9003397507694795,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,0,False,False,False,400,1,12,0.9003397507694795,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,0,False,False,False,400,2,12,0.9003397507694795,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_0_clsfalse_ctxfalse_hybfalse/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
