Model,CLS,CTX,HYB,Tokens,Window,Rank,Language,MeanSim,Family
xlmr,true,false,false,300,0,18,pcm,0.9997,English Creole
xlmr,true,false,false,300,0,19,fon,0.9993,Kwa
xlmr,true,false,false,300,0,20,hau,0.9958,Chadic
xlmr,true,false,false,200,1,1,lug,0.9999,Bantu
xlmr,true,false,false,200,1,2,luo,0.9999,Nilotic
xlmr,true,false,false,200,1,3,tsn,0.9999,Bantu
xlmr,true,false,false,200,1,4,kin,0.9999,Bantu
xlmr,true,false,false,200,1,5,nya,0.9999,Bantu
xlmr,true,false,false,200,1,6,zul,0.9999,Bantu
xlmr,true,false,false,200,1,7,swa,0.9999,Bantu
xlmr,true,false,false,200,1,8,twi,0.9999,Kwa
xlmr,true,false,false,200,1,9,sna,0.9999,Bantu
xlmr,true,false,false,200,1,10,bam,0.9999,Mande
xlmr,true,false,false,200,1,11,mos,0.9999,Gur
xlmr,true,false,false,200,1,12,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,200,1,13,xho,0.9999,Bantu
xlmr,true,false,false,200,1,14,ewe,0.9998,Kwa
xlmr,true,false,false,200,1,15,ibo,0.9998,Volta-Niger
xlmr,true,false,false,200,1,16,yor,0.9998,Volta-Niger
xlmr,true,false,false,200,1,17,bbj,0.9997,Bantu
xlmr,true,false,false,200,1,18,pcm,0.9996,English Creole
xlmr,true,false,false,200,1,19,fon,0.9992,Kwa
xlmr,true,false,false,200,1,20,hau,0.9959,Chadic
xlmr,true,false,false,500,2,1,lug,0.9999,Bantu
xlmr,true,false,false,500,2,2,luo,0.9999,Nilotic
xlmr,true,false,false,500,2,3,twi,0.9999,Kwa
xlmr,true,false,false,500,2,4,kin,0.9999,Bantu
xlmr,true,false,false,500,2,5,nya,0.9999,Bantu
xlmr,true,false,false,500,2,6,zul,0.9999,Bantu
xlmr,true,false,false,500,2,7,tsn,0.9999,Bantu
xlmr,true,false,false,500,2,8,mos,0.9999,Gur
xlmr,true,false,false,500,2,9,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,500,2,10,swa,0.9999,Bantu
xlmr,true,false,false,500,2,11,bam,0.9999,Mande
xlmr,true,false,false,500,2,12,sna,0.9999,Bantu
xlmr,true,false,false,500,2,13,xho,0.9998,Bantu
xlmr,true,false,false,500,2,14,ibo,0.9998,Volta-Niger
xlmr,true,false,false,500,2,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,500,2,16,ewe,0.9998,Kwa
xlmr,true,false,false,500,2,17,bbj,0.9998,Bantu
xlmr,true,false,false,500,2,18,pcm,0.9997,English Creole
xlmr,true,false,false,500,2,19,fon,0.9996,Kwa
xlmr,true,false,false,500,2,20,hau,0.9947,Chadic
xlmr,true,false,false,400,3,1,lug,0.9999,Bantu
xlmr,true,false,false,400,3,2,luo,0.9999,Nilotic
xlmr,true,false,false,400,3,3,kin,0.9999,Bantu
xlmr,true,false,false,400,3,4,twi,0.9999,Kwa
xlmr,true,false,false,400,3,5,nya,0.9999,Bantu
xlmr,true,false,false,400,3,6,tsn,0.9999,Bantu
xlmr,true,false,false,400,3,7,swa,0.9999,Bantu
xlmr,true,false,false,400,3,8,zul,0.9999,Bantu
xlmr,true,false,false,400,3,9,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,400,3,10,mos,0.9999,Gur
xlmr,true,false,false,400,3,11,bam,0.9999,Mande
xlmr,true,false,false,400,3,12,sna,0.9999,Bantu
xlmr,true,false,false,400,3,13,xho,0.9999,Bantu
xlmr,true,false,false,400,3,14,ibo,0.9998,Volta-Niger
xlmr,true,false,false,400,3,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,400,3,16,ewe,0.9998,Kwa
xlmr,true,false,false,400,3,17,bbj,0.9997,Bantu
xlmr,true,false,false,400,3,18,pcm,0.9997,English Creole
xlmr,true,false,false,400,3,19,fon,0.9995,Kwa
xlmr,true,false,false,400,3,20,hau,0.9954,Chadic
xlmr,true,false,false,200,0,1,lug,0.9999,Bantu
xlmr,true,false,false,200,0,2,luo,0.9999,Nilotic
xlmr,true,false,false,200,0,3,tsn,0.9999,Bantu
xlmr,true,false,false,200,0,4,kin,0.9999,Bantu
xlmr,true,false,false,200,0,5,nya,0.9999,Bantu
xlmr,true,false,false,200,0,6,zul,0.9999,Bantu
xlmr,true,false,false,200,0,7,swa,0.9999,Bantu
xlmr,true,false,false,200,0,8,twi,0.9999,Kwa
xlmr,true,false,false,200,0,9,sna,0.9999,Bantu
xlmr,true,false,false,200,0,10,bam,0.9999,Mande
xlmr,true,false,false,200,0,11,mos,0.9999,Gur
xlmr,true,false,false,200,0,12,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,200,0,13,xho,0.9999,Bantu
xlmr,true,false,false,200,0,14,ewe,0.9998,Kwa
xlmr,true,false,false,200,0,15,ibo,0.9998,Volta-Niger
xlmr,true,false,false,200,0,16,yor,0.9998,Volta-Niger
xlmr,true,false,false,200,0,17,bbj,0.9997,Bantu
xlmr,true,false,false,200,0,18,pcm,0.9996,English Creole
xlmr,true,false,false,200,0,19,fon,0.9992,Kwa
xlmr,true,false,false,200,0,20,hau,0.9959,Chadic
xlmr,true,false,false,400,0,1,lug,0.9999,Bantu
xlmr,true,false,false,400,0,2,luo,0.9999,Nilotic
xlmr,true,false,false,400,0,3,kin,0.9999,Bantu
xlmr,true,false,false,400,0,4,twi,0.9999,Kwa
xlmr,true,false,false,400,0,5,nya,0.9999,Bantu
xlmr,true,false,false,400,0,6,tsn,0.9999,Bantu
xlmr,true,false,false,400,0,7,swa,0.9999,Bantu
xlmr,true,false,false,400,0,8,zul,0.9999,Bantu
xlmr,true,false,false,400,0,9,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,400,0,10,mos,0.9999,Gur
xlmr,true,false,false,400,0,11,bam,0.9999,Mande
xlmr,true,false,false,400,0,12,sna,0.9999,Bantu
xlmr,true,false,false,400,0,13,xho,0.9999,Bantu
xlmr,true,false,false,400,0,14,ibo,0.9998,Volta-Niger
xlmr,true,false,false,400,0,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,400,0,16,ewe,0.9998,Kwa
xlmr,true,false,false,400,0,17,bbj,0.9997,Bantu
xlmr,true,false,false,400,0,18,pcm,0.9997,English Creole
xlmr,true,false,false,400,0,19,fon,0.9995,Kwa
xlmr,true,false,false,400,0,20,hau,0.9954,Chadic
xlmr,true,false,false,500,3,1,lug,0.9999,Bantu
xlmr,true,false,false,500,3,2,luo,0.9999,Nilotic
xlmr,true,false,false,500,3,3,twi,0.9999,Kwa
xlmr,true,false,false,500,3,4,kin,0.9999,Bantu
xlmr,true,false,false,500,3,5,nya,0.9999,Bantu
xlmr,true,false,false,500,3,6,zul,0.9999,Bantu
xlmr,true,false,false,500,3,7,tsn,0.9999,Bantu
xlmr,true,false,false,500,3,8,mos,0.9999,Gur
xlmr,true,false,false,500,3,9,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,500,3,10,swa,0.9999,Bantu
xlmr,true,false,false,500,3,11,sna,0.9999,Bantu
xlmr,true,false,false,500,3,12,bam,0.9999,Mande
xlmr,true,false,false,500,3,13,xho,0.9998,Bantu
xlmr,true,false,false,500,3,14,ibo,0.9998,Volta-Niger
xlmr,true,false,false,500,3,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,500,3,16,ewe,0.9998,Kwa
xlmr,true,false,false,500,3,17,bbj,0.9998,Bantu
xlmr,true,false,false,500,3,18,pcm,0.9997,English Creole
xlmr,true,false,false,500,3,19,fon,0.9996,Kwa
xlmr,true,false,false,500,3,20,hau,0.9947,Chadic
xlmr,true,false,false,500,0,1,lug,0.9999,Bantu
xlmr,true,false,false,500,0,2,luo,0.9999,Nilotic
xlmr,true,false,false,500,0,3,twi,0.9999,Kwa
xlmr,true,false,false,500,0,4,kin,0.9999,Bantu
xlmr,true,false,false,500,0,5,nya,0.9999,Bantu
xlmr,true,false,false,500,0,6,zul,0.9999,Bantu
xlmr,true,false,false,500,0,7,tsn,0.9999,Bantu
xlmr,true,false,false,500,0,8,mos,0.9999,Gur
xlmr,true,false,false,500,0,9,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,500,0,10,swa,0.9999,Bantu
xlmr,true,false,false,500,0,11,bam,0.9999,Mande
xlmr,true,false,false,500,0,12,sna,0.9999,Bantu
xlmr,true,false,false,500,0,13,xho,0.9998,Bantu
xlmr,true,false,false,500,0,14,ibo,0.9998,Volta-Niger
xlmr,true,false,false,500,0,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,500,0,16,ewe,0.9998,Kwa
xlmr,true,false,false,500,0,17,bbj,0.9998,Bantu
xlmr,true,false,false,500,0,18,pcm,0.9997,English Creole
xlmr,true,false,false,500,0,19,fon,0.9996,Kwa
xlmr,true,false,false,500,0,20,hau,0.9947,Chadic
xlmr,true,false,false,400,1,1,lug,0.9999,Bantu
xlmr,true,false,false,400,1,2,luo,0.9999,Nilotic
xlmr,true,false,false,400,1,3,kin,0.9999,Bantu
xlmr,true,false,false,400,1,4,twi,0.9999,Kwa
xlmr,true,false,false,400,1,5,nya,0.9999,Bantu
xlmr,true,false,false,400,1,6,tsn,0.9999,Bantu
xlmr,true,false,false,400,1,7,swa,0.9999,Bantu
xlmr,true,false,false,400,1,8,zul,0.9999,Bantu
xlmr,true,false,false,400,1,9,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,400,1,10,mos,0.9999,Gur
xlmr,true,false,false,400,1,11,bam,0.9999,Mande
xlmr,true,false,false,400,1,12,sna,0.9999,Bantu
xlmr,true,false,false,400,1,13,xho,0.9999,Bantu
xlmr,true,false,false,400,1,14,ibo,0.9998,Volta-Niger
xlmr,true,false,false,400,1,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,400,1,16,ewe,0.9998,Kwa
xlmr,true,false,false,400,1,17,bbj,0.9997,Bantu
xlmr,true,false,false,400,1,18,pcm,0.9997,English Creole
xlmr,true,false,false,400,1,19,fon,0.9995,Kwa
xlmr,true,false,false,400,1,20,hau,0.9954,Chadic
xlmr,true,false,false,300,2,1,lug,0.9999,Bantu
xlmr,true,false,false,300,2,2,luo,0.9999,Nilotic
xlmr,true,false,false,300,2,3,tsn,0.9999,Bantu
xlmr,true,false,false,300,2,4,kin,0.9999,Bantu
xlmr,true,false,false,300,2,5,nya,0.9999,Bantu
xlmr,true,false,false,300,2,6,zul,0.9999,Bantu
xlmr,true,false,false,300,2,7,twi,0.9999,Kwa
xlmr,true,false,false,300,2,8,swa,0.9999,Bantu
xlmr,true,false,false,300,2,9,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,300,2,10,bam,0.9999,Mande
xlmr,true,false,false,300,2,11,mos,0.9999,Gur
xlmr,true,false,false,300,2,12,sna,0.9999,Bantu
xlmr,true,false,false,300,2,13,xho,0.9998,Bantu
xlmr,true,false,false,300,2,14,ewe,0.9998,Kwa
xlmr,true,false,false,300,2,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,300,2,16,ibo,0.9998,Volta-Niger
xlmr,true,false,false,300,2,17,bbj,0.9998,Bantu
xlmr,true,false,false,300,2,18,pcm,0.9997,English Creole
xlmr,true,false,false,300,2,19,fon,0.9993,Kwa
xlmr,true,false,false,300,2,20,hau,0.9958,Chadic
xlmr,true,false,false,200,3,1,lug,0.9999,Bantu
xlmr,true,false,false,200,3,2,luo,0.9999,Nilotic
xlmr,true,false,false,200,3,3,tsn,0.9999,Bantu
xlmr,true,false,false,200,3,4,kin,0.9999,Bantu
xlmr,true,false,false,200,3,5,nya,0.9999,Bantu
xlmr,true,false,false,200,3,6,zul,0.9999,Bantu
xlmr,true,false,false,200,3,7,swa,0.9999,Bantu
xlmr,true,false,false,200,3,8,twi,0.9999,Kwa
xlmr,true,false,false,200,3,9,sna,0.9999,Bantu
xlmr,true,false,false,200,3,10,bam,0.9999,Mande
xlmr,true,false,false,200,3,11,mos,0.9999,Gur
xlmr,true,false,false,200,3,12,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,200,3,13,xho,0.9999,Bantu
xlmr,true,false,false,200,3,14,ewe,0.9998,Kwa
xlmr,true,false,false,200,3,15,ibo,0.9998,Volta-Niger
xlmr,true,false,false,200,3,16,yor,0.9998,Volta-Niger
xlmr,true,false,false,200,3,17,bbj,0.9997,Bantu
xlmr,true,false,false,200,3,18,pcm,0.9996,English Creole
xlmr,true,false,false,200,3,19,fon,0.9992,Kwa
xlmr,true,false,false,200,3,20,hau,0.9959,Chadic
xlmr,true,false,false,300,3,1,lug,0.9999,Bantu
xlmr,true,false,false,300,3,2,luo,0.9999,Nilotic
xlmr,true,false,false,300,3,3,tsn,0.9999,Bantu
xlmr,true,false,false,300,3,4,kin,0.9999,Bantu
xlmr,true,false,false,300,3,5,nya,0.9999,Bantu
xlmr,true,false,false,300,3,6,zul,0.9999,Bantu
xlmr,true,false,false,300,3,7,twi,0.9999,Kwa
xlmr,true,false,false,300,3,8,swa,0.9999,Bantu
xlmr,true,false,false,300,3,9,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,300,3,10,bam,0.9999,Mande
xlmr,true,false,false,300,3,11,mos,0.9999,Gur
xlmr,true,false,false,300,3,12,sna,0.9999,Bantu
xlmr,true,false,false,300,3,13,xho,0.9998,Bantu
xlmr,true,false,false,300,3,14,ewe,0.9998,Kwa
xlmr,true,false,false,300,3,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,300,3,16,ibo,0.9998,Volta-Niger
xlmr,true,false,false,300,3,17,bbj,0.9998,Bantu
xlmr,true,false,false,300,3,18,pcm,0.9997,English Creole
xlmr,true,false,false,300,3,19,fon,0.9993,Kwa
xlmr,true,false,false,300,3,20,hau,0.9958,Chadic
xlmr,true,false,false,500,1,1,lug,0.9999,Bantu
xlmr,true,false,false,500,1,2,luo,0.9999,Nilotic
xlmr,true,false,false,500,1,3,twi,0.9999,Kwa
xlmr,true,false,false,500,1,4,kin,0.9999,Bantu
xlmr,true,false,false,500,1,5,nya,0.9999,Bantu
xlmr,true,false,false,500,1,6,zul,0.9999,Bantu
xlmr,true,false,false,500,1,7,tsn,0.9999,Bantu
xlmr,true,false,false,500,1,8,mos,0.9999,Gur
xlmr,true,false,false,500,1,9,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,500,1,10,swa,0.9999,Bantu
xlmr,true,false,false,500,1,11,sna,0.9999,Bantu
xlmr,true,false,false,500,1,12,bam,0.9999,Mande
xlmr,true,false,false,500,1,13,xho,0.9998,Bantu
xlmr,true,false,false,500,1,14,ibo,0.9998,Volta-Niger
xlmr,true,false,false,500,1,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,500,1,16,ewe,0.9998,Kwa
xlmr,true,false,false,500,1,17,bbj,0.9998,Bantu
xlmr,true,false,false,500,1,18,pcm,0.9997,English Creole
xlmr,true,false,false,500,1,19,fon,0.9996,Kwa
xlmr,true,false,false,500,1,20,hau,0.9947,Chadic
xlmr,true,false,false,400,2,1,lug,0.9999,Bantu
xlmr,true,false,false,400,2,2,luo,0.9999,Nilotic
xlmr,true,false,false,400,2,3,kin,0.9999,Bantu
xlmr,true,false,false,400,2,4,twi,0.9999,Kwa
xlmr,true,false,false,400,2,5,nya,0.9999,Bantu
xlmr,true,false,false,400,2,6,tsn,0.9999,Bantu
xlmr,true,false,false,400,2,7,swa,0.9999,Bantu
xlmr,true,false,false,400,2,8,zul,0.9999,Bantu
xlmr,true,false,false,400,2,9,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,400,2,10,mos,0.9999,Gur
xlmr,true,false,false,400,2,11,bam,0.9999,Mande
xlmr,true,false,false,400,2,12,sna,0.9999,Bantu
xlmr,true,false,false,400,2,13,xho,0.9999,Bantu
xlmr,true,false,false,400,2,14,ibo,0.9998,Volta-Niger
xlmr,true,false,false,400,2,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,400,2,16,ewe,0.9998,Kwa
xlmr,true,false,false,400,2,17,bbj,0.9997,Bantu
xlmr,true,false,false,400,2,18,pcm,0.9997,English Creole
xlmr,true,false,false,400,2,19,fon,0.9995,Kwa
xlmr,true,false,false,400,2,20,hau,0.9954,Chadic
xlmr,true,false,false,200,2,1,lug,0.9999,Bantu
xlmr,true,false,false,200,2,2,luo,0.9999,Nilotic
xlmr,true,false,false,200,2,3,tsn,0.9999,Bantu
xlmr,true,false,false,200,2,4,kin,0.9999,Bantu
xlmr,true,false,false,200,2,5,nya,0.9999,Bantu
xlmr,true,false,false,200,2,6,zul,0.9999,Bantu
xlmr,true,false,false,200,2,7,swa,0.9999,Bantu
xlmr,true,false,false,200,2,8,twi,0.9999,Kwa
xlmr,true,false,false,200,2,9,sna,0.9999,Bantu
xlmr,true,false,false,200,2,10,bam,0.9999,Mande
xlmr,true,false,false,200,2,11,mos,0.9999,Gur
xlmr,true,false,false,200,2,12,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,200,2,13,xho,0.9999,Bantu
xlmr,true,false,false,200,2,14,ewe,0.9998,Kwa
xlmr,true,false,false,200,2,15,ibo,0.9998,Volta-Niger
xlmr,true,false,false,200,2,16,yor,0.9998,Volta-Niger
xlmr,true,false,false,200,2,17,bbj,0.9997,Bantu
xlmr,true,false,false,200,2,18,pcm,0.9996,English Creole
xlmr,true,false,false,200,2,19,fon,0.9992,Kwa
xlmr,true,false,false,200,2,20,hau,0.9959,Chadic
xlmr,true,false,true,300,1,1,lug,0.9224,Bantu
xlmr,true,false,true,300,1,2,luo,0.9067,Nilotic
xlmr,true,false,true,300,1,3,tsn,0.903,Bantu
xlmr,true,false,true,300,1,4,kin,0.9015,Bantu
xlmr,true,false,true,300,1,5,nya,0.9011,Bantu
xlmr,true,false,true,300,1,6,twi,0.8988,Kwa
xlmr,true,false,true,300,1,7,zul,0.8986,Bantu
xlmr,true,false,true,300,1,8,swa,0.8959,Bantu
xlmr,true,false,true,300,1,9,sna,0.8946,Bantu
xlmr,true,false,true,300,1,10,wol,0.8926,Atlantic-Congo
xlmr,true,false,true,300,1,11,mos,0.8889,Gur
xlmr,true,false,true,300,1,12,bam,0.8882,Mande
xlmr,true,false,true,300,1,13,xho,0.8837,Bantu
xlmr,true,false,true,300,1,14,ewe,0.8823,Kwa
xlmr,true,false,true,300,1,15,yor,0.8686,Volta-Niger
xlmr,true,false,true,300,1,16,bbj,0.8652,Bantu
xlmr,true,false,true,300,1,17,ibo,0.8633,Volta-Niger
xlmr,true,false,true,300,1,18,pcm,0.8512,English Creole
xlmr,true,false,true,300,1,19,fon,0.8497,Kwa
xlmr,true,false,true,300,1,20,hau,0.7199,Chadic
xlmr,true,false,true,300,0,1,lug,0.9224,Bantu
xlmr,true,false,true,300,0,2,luo,0.9067,Nilotic
xlmr,true,false,true,300,0,3,tsn,0.903,Bantu
xlmr,true,false,true,300,0,4,kin,0.9015,Bantu
xlmr,true,false,true,300,0,5,nya,0.9011,Bantu
xlmr,true,false,true,300,0,6,twi,0.8988,Kwa
xlmr,true,false,true,300,0,7,zul,0.8986,Bantu
xlmr,true,false,true,300,0,8,swa,0.8959,Bantu
xlmr,true,false,true,300,0,9,sna,0.8946,Bantu
xlmr,true,false,true,300,0,10,wol,0.8926,Atlantic-Congo
xlmr,true,false,true,300,0,11,mos,0.8889,Gur
xlmr,true,false,true,300,0,12,bam,0.8882,Mande
xlmr,true,false,true,300,0,13,xho,0.8837,Bantu
xlmr,true,false,true,300,0,14,ewe,0.8823,Kwa
xlmr,true,false,true,300,0,15,yor,0.8686,Volta-Niger
xlmr,true,false,true,300,0,16,bbj,0.8652,Bantu
xlmr,true,false,true,300,0,17,ibo,0.8633,Volta-Niger
xlmr,true,false,true,300,0,18,pcm,0.8512,English Creole
xlmr,true,false,true,300,0,19,fon,0.8497,Kwa
xlmr,true,false,true,300,0,20,hau,0.7199,Chadic
xlmr,true,false,true,200,1,1,lug,0.9198,Bantu
xlmr,true,false,true,200,1,2,luo,0.9123,Nilotic
xlmr,true,false,true,200,1,3,tsn,0.9074,Bantu
xlmr,true,false,true,200,1,4,nya,0.9062,Bantu
xlmr,true,false,true,200,1,5,kin,0.906,Bantu
xlmr,true,false,true,200,1,6,twi,0.9021,Kwa
xlmr,true,false,true,200,1,7,zul,0.9016,Bantu
xlmr,true,false,true,200,1,8,swa,0.8985,Bantu
xlmr,true,false,true,200,1,9,sna,0.8982,Bantu
xlmr,true,false,true,200,1,10,wol,0.8928,Atlantic-Congo
xlmr,true,false,true,200,1,11,mos,0.8926,Gur
xlmr,true,false,true,200,1,12,xho,0.8922,Bantu
xlmr,true,false,true,200,1,13,bam,0.89,Mande
xlmr,true,false,true,200,1,14,ewe,0.8836,Kwa
xlmr,true,false,true,200,1,15,ibo,0.8656,Volta-Niger
xlmr,true,false,true,200,1,16,yor,0.8649,Volta-Niger
xlmr,true,false,true,200,1,17,bbj,0.8594,Bantu
xlmr,true,false,true,200,1,18,pcm,0.8532,English Creole
xlmr,true,false,true,200,1,19,fon,0.8424,Kwa
xlmr,true,false,true,200,1,20,hau,0.7184,Chadic
xlmr,true,false,true,500,2,1,lug,0.9218,Bantu
xlmr,true,false,true,500,2,2,luo,0.91,Nilotic
xlmr,true,false,true,500,2,3,twi,0.9053,Kwa
xlmr,true,false,true,500,2,4,kin,0.9,Bantu
xlmr,true,false,true,500,2,5,nya,0.8986,Bantu
xlmr,true,false,true,500,2,6,zul,0.8963,Bantu
xlmr,true,false,true,500,2,7,sna,0.8943,Bantu
xlmr,true,false,true,500,2,8,swa,0.8933,Bantu
xlmr,true,false,true,500,2,9,wol,0.8932,Atlantic-Congo
xlmr,true,false,true,500,2,10,mos,0.892,Gur
xlmr,true,false,true,500,2,11,tsn,0.8911,Bantu
xlmr,true,false,true,500,2,12,bam,0.8856,Mande
xlmr,true,false,true,500,2,13,xho,0.884,Bantu
xlmr,true,false,true,500,2,14,ewe,0.8764,Kwa
xlmr,true,false,true,500,2,15,ibo,0.8758,Volta-Niger
xlmr,true,false,true,500,2,16,yor,0.8741,Volta-Niger
xlmr,true,false,true,500,2,17,bbj,0.8657,Bantu
xlmr,true,false,true,500,2,18,fon,0.8572,Kwa
xlmr,true,false,true,500,2,19,pcm,0.856,English Creole
xlmr,true,false,true,500,2,20,hau,0.7092,Chadic
xlmr,true,false,true,400,3,1,lug,0.9245,Bantu
xlmr,true,false,true,400,3,2,luo,0.908,Nilotic
xlmr,true,false,true,400,3,3,kin,0.9022,Bantu
xlmr,true,false,true,400,3,4,twi,0.902,Kwa
xlmr,true,false,true,400,3,5,nya,0.8993,Bantu
xlmr,true,false,true,400,3,6,swa,0.8991,Bantu
xlmr,true,false,true,400,3,7,tsn,0.8965,Bantu
xlmr,true,false,true,400,3,8,zul,0.8963,Bantu
xlmr,true,false,true,400,3,9,sna,0.894,Bantu
xlmr,true,false,true,400,3,10,wol,0.8923,Atlantic-Congo
xlmr,true,false,true,400,3,11,mos,0.8896,Gur
xlmr,true,false,true,400,3,12,bam,0.8864,Mande
xlmr,true,false,true,400,3,13,xho,0.8845,Bantu
xlmr,true,false,true,400,3,14,ewe,0.8784,Kwa
xlmr,true,false,true,400,3,15,yor,0.8704,Volta-Niger
xlmr,true,false,true,400,3,16,ibo,0.8683,Volta-Niger
xlmr,true,false,true,400,3,17,bbj,0.8638,Bantu
xlmr,true,false,true,400,3,18,pcm,0.8569,English Creole
xlmr,true,false,true,400,3,19,fon,0.8559,Kwa
xlmr,true,false,true,400,3,20,hau,0.7141,Chadic
xlmr,true,false,true,200,0,1,lug,0.9198,Bantu
xlmr,true,false,true,200,0,2,luo,0.9123,Nilotic
xlmr,true,false,true,200,0,3,tsn,0.9074,Bantu
xlmr,true,false,true,200,0,4,nya,0.9062,Bantu
xlmr,true,false,true,200,0,5,kin,0.906,Bantu
xlmr,true,false,true,200,0,6,twi,0.9021,Kwa
xlmr,true,false,true,200,0,7,zul,0.9016,Bantu
xlmr,true,false,true,200,0,8,swa,0.8985,Bantu
xlmr,true,false,true,200,0,9,sna,0.8982,Bantu
xlmr,true,false,true,200,0,10,wol,0.8928,Atlantic-Congo
xlmr,true,false,true,200,0,11,mos,0.8926,Gur
xlmr,true,false,true,200,0,12,xho,0.8922,Bantu
xlmr,true,false,true,200,0,13,bam,0.89,Mande
xlmr,true,false,true,200,0,14,ewe,0.8836,Kwa
xlmr,true,false,true,200,0,15,ibo,0.8656,Volta-Niger
xlmr,true,false,true,200,0,16,yor,0.8649,Volta-Niger
xlmr,true,false,true,200,0,17,bbj,0.8594,Bantu
xlmr,true,false,true,200,0,18,pcm,0.8532,English Creole
xlmr,true,false,true,200,0,19,fon,0.8424,Kwa
xlmr,true,false,true,200,0,20,hau,0.7184,Chadic
xlmr,true,false,true,400,0,1,lug,0.9245,Bantu
xlmr,true,false,true,400,0,2,luo,0.908,Nilotic
xlmr,true,false,true,400,0,3,kin,0.9022,Bantu
xlmr,true,false,true,400,0,4,twi,0.902,Kwa
xlmr,true,false,true,400,0,5,nya,0.8993,Bantu
xlmr,true,false,true,400,0,6,swa,0.8991,Bantu
xlmr,true,false,true,400,0,7,tsn,0.8965,Bantu
xlmr,true,false,true,400,0,8,zul,0.8963,Bantu
xlmr,true,false,true,400,0,9,sna,0.894,Bantu
xlmr,true,false,true,400,0,10,wol,0.8923,Atlantic-Congo
xlmr,true,false,true,400,0,11,mos,0.8896,Gur
xlmr,true,false,true,400,0,12,bam,0.8864,Mande
xlmr,true,false,true,400,0,13,xho,0.8845,Bantu
xlmr,true,false,true,400,0,14,ewe,0.8784,Kwa
xlmr,true,false,true,400,0,15,yor,0.8704,Volta-Niger
xlmr,true,false,true,400,0,16,ibo,0.8683,Volta-Niger
xlmr,true,false,true,400,0,17,bbj,0.8638,Bantu
xlmr,true,false,true,400,0,18,pcm,0.8569,English Creole
xlmr,true,false,true,400,0,19,fon,0.8559,Kwa
xlmr,true,false,true,400,0,20,hau,0.7141,Chadic
xlmr,true,false,true,500,3,1,lug,0.9218,Bantu
xlmr,true,false,true,500,3,2,luo,0.91,Nilotic
xlmr,true,false,true,500,3,3,twi,0.9053,Kwa
xlmr,true,false,true,500,3,4,kin,0.9,Bantu
xlmr,true,false,true,500,3,5,nya,0.8986,Bantu
xlmr,true,false,true,500,3,6,zul,0.8963,Bantu
xlmr,true,false,true,500,3,7,sna,0.8943,Bantu
xlmr,true,false,true,500,3,8,swa,0.8933,Bantu
xlmr,true,false,true,500,3,9,wol,0.8932,Atlantic-Congo
xlmr,true,false,true,500,3,10,mos,0.892,Gur
xlmr,true,false,true,500,3,11,tsn,0.8911,Bantu
xlmr,true,false,true,500,3,12,bam,0.8856,Mande
xlmr,true,false,true,500,3,13,xho,0.884,Bantu
xlmr,true,false,true,500,3,14,ewe,0.8764,Kwa
xlmr,true,false,true,500,3,15,ibo,0.8758,Volta-Niger
xlmr,true,false,true,500,3,16,yor,0.8741,Volta-Niger
xlmr,true,false,true,500,3,17,bbj,0.8657,Bantu
xlmr,true,false,true,500,3,18,fon,0.8572,Kwa
xlmr,true,false,true,500,3,19,pcm,0.856,English Creole
xlmr,true,false,true,500,3,20,hau,0.7092,Chadic
xlmr,true,false,true,500,0,1,lug,0.9218,Bantu
xlmr,true,false,true,500,0,2,luo,0.91,Nilotic
xlmr,true,false,true,500,0,3,twi,0.9053,Kwa
xlmr,true,false,true,500,0,4,kin,0.9,Bantu
xlmr,true,false,true,500,0,5,nya,0.8986,Bantu
xlmr,true,false,true,500,0,6,zul,0.8963,Bantu
xlmr,true,false,true,500,0,7,sna,0.8943,Bantu
xlmr,true,false,true,500,0,8,swa,0.8933,Bantu
xlmr,true,false,true,500,0,9,wol,0.8932,Atlantic-Congo
xlmr,true,false,true,500,0,10,mos,0.892,Gur
xlmr,true,false,true,500,0,11,tsn,0.8911,Bantu
xlmr,true,false,true,500,0,12,bam,0.8856,Mande
